ZN,INDUS,CHAS,NOX,RM,AGE,DIS,PTRATIO,B,LSTAT,CRT_COMBO,MEDV
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.4790424897283571,-0.24019850839765,0.4337540466694266,1.1764658292771952,0.6837670804104115,-0.6232676745192579,-0.5972736699115619,20.4
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.2693695230252583,0.5713652501300216,0.317003386193074,1.1764658292771952,0.0793018762083292,-0.34348889629841567,-0.596626784433361,18.2
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.6430723616389447,-0.42968255774552033,0.3344494335851022,1.1764658292771952,0.6379308563950886,-0.5938909028060694,-0.5974606355924564,19.9
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.4990113437000811,-1.4021289996817612,0.3344494335851022,1.1764658292771952,0.3238811027900974,-0.8582818482247654,-0.5638115463398012,23.1
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.4205622745254516,0.4712604693424675,0.22002808188861175,1.1764658292771952,0.3203001477888994,0.2734233096785415,-0.5850901341489603,17.5
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-1.1822314188754823,-1.1411415354856376,0.0006927612705775703,1.1764658292771952,-2.326562741345992,-0.1434470698705135,-0.5836299085146315,20.2
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.7956914598514031,0.03508963876812414,0.0006927612705775703,1.1764658292771952,0.4707002578391802,-0.20080171940578617,-0.5896972209693172,18.2
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-1.0196278936771612,1.0575884710981418,0.0013582780648238077,1.1764658292771952,-0.044241071332972795,1.1617209305297156,-0.5482026730816535,13.6
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.4562209423321015,0.7393982750234163,0.10327742141225876,1.1764658292771952,0.527279346858095,0.15591622282578776,-0.5797383401439429,19.6
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.20375757426102303,0.8287775435837325,0.08644935390060221,1.1764658292771952,0.6837670804104115,0.8399753355757469,-0.5497267983790729,15.2
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.67302564259653,1.1255167152039824,0.14268552301441548,1.1764658292771952,0.5992565423821598,1.0022470269438355,-0.5689787413181125,14.5
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.5147011575350058,0.9145816414016358,0.2873878888491134,1.1764658292771952,0.5917365368796444,0.501443013928528,-0.587767608920928,15.6
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.9782638390214481,0.6142672990389735,0.31353319148021835,1.1764658292771952,-2.326562741345992,0.5308197856417166,-0.580645557582883,13.9
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.67302564259653,0.7787251531899552,0.4216321336313692,1.1764658292771952,-0.03314011082926148,0.2930078241540005,-0.5939485207766638,16.6
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.33926051192629164,0.7250975920537654,0.3129627485137216,1.1764658292771952,-2.326562741345992,0.6385346152567408,-0.5715552388447026,14.8
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,0.2997428151688661,0.9253071536288742,0.31358072839409296,1.1764658292771952,0.36291351230314567,0.011830152042054103,-0.5859744739307446,18.4
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,0.5550588766644762,0.6714700309175757,0.2110436051662864,1.1764658292771952,0.08682188171084455,-0.10287914702849126,-0.5678727249273352,21.0
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.8156603138231271,0.9145816414016358,0.2081913903338021,1.1764658292771952,-0.631517691529308,1.3827461653241813,-0.5577466005393039,12.7
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.30360184411964175,1.1255167152039824,0.180619980286455,1.1764658292771952,-0.03851154333105642,0.045403605428554955,-0.5400826825607742,14.5
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.4776161430160906,0.48198598156970535,0.09267668961819274,1.1764658292771952,-2.326562741345992,2.097580943678433,-0.5374580630656839,13.2
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.8327764743703194,0.9467581780833498,-0.003728171719772962,1.1764658292771952,-0.6816510615460696,0.7882162616048914,-0.5560970425698918,13.1
-0.5339520476000873,-0.4311102794417646,0.0,-0.14421743255530314,-0.2693695230252583,1.0146864221891905,-0.016753286121450797,1.1764658292771952,-2.326562741345992,1.0665961459346291,-0.519721567692039,13.5
-0.5339520476000873,-0.7503436478582655,0.0,-0.4811123050112801,-0.5018640371246127,-0.01138758088324021,-0.20666325705102287,0.34421334204949033,0.6837670804104115,-0.23437517279228712,-0.6588695155460064,18.9
-0.5339520476000873,-0.2983404381431589,0.0,-0.4811123050112801,-0.633087934653082,-0.25449919136730054,-0.19829676020906933,0.34421334204949033,-0.008789616821120476,-0.18261609882143134,-0.6562448960509161,20.0
-0.5339520476000873,-0.7503436478582655,0.0,-0.4811123050112801,-0.620250814242689,-0.9659581691074178,0.06615109167608976,0.34421334204949033,0.6837670804104115,-0.5519240860729432,-0.6576096666329738,21.0
-0.5339520476000873,-0.7503436478582655,0.0,-0.4811123050112801,-0.454794595619835,-1.3699524630000472,0.02484151351894378,0.34421334204949033,0.5595079418688707,-0.36167451688277025,-0.6501223616651641,24.7
2.507190518128758,-1.1911199959929752,0.0,-1.0944337394824173,0.44237748639546315,-1.6702668053627099,0.7634700813045987,-0.07191290156436134,0.6382889518952081,-1.174431867614317,-0.7988956251010766,30.8
2.507190518128758,-1.1911199959929752,0.0,-1.0944337394824173,1.0542802259575672,-1.884777049907469,0.7634700813045987,-0.07191290156436134,0.6379308563950886,-1.5017730381327024,-0.7984254498022866,34.9
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,0.6919881610420087,-2.3459740756787006,0.9154931318760063,-0.25685789872607445,0.27231535077285823,-1.101689385276898,-0.830188813731416,26.6
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-0.16524621302984277,-2.2136927582094326,0.9154931318760063,-0.25685789872607445,0.1992638687484352,-0.9659966778397897,-0.8290796418017204,25.3
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-0.10533965111467078,-2.2172679289518453,0.9154931318760063,-0.25685789872607445,0.5963917783812006,-0.7379769735898032,-0.8276706936748098,24.7
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-0.30788088425643984,-1.0195857302436075,0.9154931318760063,-0.25685789872607445,0.41483735982050424,-0.44281036256681455,-0.8305635339779347,21.2
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-0.8598770619033719,-1.241246316273192,0.6205265812832662,-0.25685789872607445,0.6837670804104115,-0.35048336575393657,-0.826719298691017,19.3
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-0.7115370038277116,-1.2591221699852553,0.6205265812832662,-0.25685789872607445,0.6837670804104115,0.20068082734112255,-0.8253829279592216,20.0
-0.5339520476000873,-0.2856492033131451,0.0,-0.9216671382229419,-0.3635084060348125,0.6071169575541481,0.9005190040054641,-0.25685789872607445,0.5347993523606103,0.8511664867045808,-0.8221556005307832,16.6
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-1.2635331814746436,0.9574836903105877,0.9863706704632383,-0.25685789872607445,0.6837670804104115,2.5312380499207383,-0.8202149440961808,14.4
-0.5339520476000873,-0.6112281891446527,0.0,-0.9216671382229419,-0.9739847988846501,-0.2330481669128246,1.0898585319685394,-0.25685789872607445,0.6837670804104115,0.4874540750174857,-0.8229050410238208,19.4
0.743327830006028,-0.7972035918460086,0.0,-0.9994121087897058,-0.4590736357566331,-0.8158009979260864,1.4354518958378737,-0.7654566409207818,0.6357822833943703,0.10275825496382764,-0.771885806506049,19.7
0.743327830006028,-0.8665172589945455,0.0,-0.9994121087897058,-0.24226893549220457,-0.1972964594886981,1.4354518958378737,-0.7654566409207818,0.5788450988753361,-0.4595970892600652,-0.7754641876391207,20.5
0.743327830006028,-0.7972035918460086,0.0,-0.9994121087897058,0.3225643625651217,-1.6952930005595983,1.4354518958378737,-0.7654566409207818,0.6837670804104115,-1.0401380540683127,-0.7746571585608288,25.0
0.743327830006028,-0.7972035918460086,0.0,-0.9994121087897058,-0.40915150082732377,-1.6845674883323605,1.4354518958378737,-0.7654566409207818,0.6837670804104115,-0.5994864783704863,-0.7729749933559301,23.4
2.507190518128758,-1.0373608047831926,0.0,-1.249923680615945,-0.5660496391765816,-0.7478727538202461,1.6755133109052929,1.222702078567624,0.6837670804104115,0.29160893026289636,-0.35267352384566325,18.9
2.507190518128758,-1.4444565681767119,0.0,-1.310391991056761,1.3752082362174112,-1.6666916346202973,2.3300490780465393,-0.25685789872607445,0.6490318168988,-1.1058860669502109,-0.7721530081921301,35.4
2.507190518128758,-1.5147464841583267,0.0,-1.249923680615945,0.13999198339507665,-1.1733180721673515,2.5634553251714953,-0.5342753944686417,0.6837670804104115,-0.9715922534042065,-0.714449864702445,24.7
2.507190518128758,-1.4298128356805422,0.0,-1.2412853505529713,0.7576001098062439,-1.0017098765315444,2.153306832260269,-1.551472878858059,0.5405288803625247,-1.226190941585173,-0.7102148471678423,31.6
0.9866192352643356,-0.8718866275764744,0.0,-0.878475487908073,-0.19947853412422623,-1.4057041704241737,1.9108685714991132,0.5753945885016305,0.46103167933594846,-0.8191128192738474,-0.5192127124780377,23.3
0.9866192352643356,-0.8718866275764744,0.0,-0.878475487908073,-0.5104221173982089,-0.7621734367898967,1.4912126958129397,0.5753945885016305,0.6837670804104115,-0.4889738609732535,-0.5232494356389567,19.6
0.9866192352643356,-0.8718866275764744,0.0,-0.878475487908073,-0.7757226058796803,-0.08289099573149321,1.6306860011214162,0.5753945885016305,0.6196679858889834,0.06079143823070145,-0.519617410344278,18.7
0.9866192352643356,-0.8718866275764744,0.0,-0.878475487908073,-0.454794595619835,0.8895554462047477,1.4372582985651137,0.5753945885016305,0.00983134918510416,0.24124875018314457,-0.517851097434898,16.0
0.9866192352643356,-0.8718866275764744,0.0,-0.878475487908073,0.24411529339049345,-0.02568826385289101,1.6307335380352912,0.5753945885016305,0.6837670804104115,-0.8372984398582022,-0.522698005213027,22.2
0.9866192352643356,-0.8718866275764744,0.0,-0.878475487908073,0.6805773873438808,-0.8980299250015775,1.9898273854450503,0.5753945885016305,0.636498474394609,-0.4498048320223357,-0.521417645297027,25.0
0.5304478504050087,-1.4210265961828406,0.0,-1.1972298672318047,1.1683879629388454,-0.32242743547314084,2.580235855769277,0.0667958463069231,0.5527041273665961,-0.6526444462324462,-0.8737474466678611,33.0
2.507190518128758,-1.129616319509062,0.0,-1.3535836413716298,0.007341739154340941,-1.813273635059216,1.3388568868444093,-1.0891103859537778,0.6837670804104115,-1.1254705814256698,-0.5822844057947921,23.5
2.507190518128758,-1.129616319509062,0.0,-1.3535836413716298,-0.7101106571154451,-1.3377759263183333,1.3388568868444093,-1.0891103859537778,0.6837670804104115,-0.346286684080624,-0.5816572424348291,19.4
0.22633359383212415,-0.7342355421124787,0.0,-1.2585620106789188,-0.580313106299241,-1.6845674883323605,1.2849024895965833,0.20550459417820588,0.6590584909021511,-0.6456499767769253,-0.5640535267070111,22.0
0.22633359383212415,-0.7342355421124787,0.0,-1.2585620106789188,-0.9853955725827779,-1.1339911940008125,1.2849024895965833,0.20550459417820588,0.6837670804104115,0.05239807488407611,-0.5579278367823414,17.4
0.22633359383212415,-0.7342355421124787,0.0,-1.2585620106789188,-0.5703286793133796,-1.2698476822124931,1.2849024895965833,0.20550459417820588,0.6837670804104115,-0.5491262982907348,-0.558510033712722,20.9
-0.5339520476000873,-0.040122621794032066,0.0,-1.2240086904270238,0.18848777161211955,-2.2136927582094326,0.7093730733151489,0.34421334204949033,0.21215530675274552,-0.8386973337493064,-0.6441146250795018,24.2
-0.5339520476000873,-0.040122621794032066,0.0,-1.2240086904270238,-0.4619263291811647,-1.8239991472864538,0.7093730733151489,0.34421334204949033,-0.0309915378285431,-0.39664686416037553,-0.6385529877364338,21.7
-0.5339520476000873,-0.040122621794032066,0.0,-1.2240086904270238,-0.31358627110550313,-2.170790709300481,0.7093730733151489,0.34421334204949033,0.4692678758387026,-1.0065646006818119,-0.6438479820409263,22.8
-0.5339520476000873,-0.040122621794032066,0.0,-1.2240086904270238,-0.05684386289762787,-2.227993441179083,0.7093730733151489,0.34421334204949033,-0.022755341325788953,-0.7473029328638313,-0.635663302972227,23.4
-0.5339520476000873,0.255680774628597,0.0,-1.0166887689156532,-0.016906154954181147,-0.9313981852640957,0.21698571940062852,0.11303209559735014,0.6128641713867089,-0.8303039704026811,-0.4123933546753905,24.1
-0.5339520476000873,0.255680774628597,0.0,-1.0166887689156532,0.0016363523052763988,-0.840827193122975,0.33635091014009183,0.11303209559735014,0.19425053174675969,-0.5281428899241716,-0.4111185169524972,21.4
-0.5339520476000873,0.255680774628597,0.0,-1.0166887689156532,-0.008348074680584966,0.21384817588875663,0.12224465004827874,0.11303209559735014,-0.1484468618678093,-0.10427804091959543,-0.41061284184087926,20.0
-0.5339520476000873,0.255680774628597,0.0,-1.0166887689156532,-0.20661026768555593,-0.812225827183674,0.1404512880623026,0.11303209559735014,0.3278201532914128,-0.34209000240731147,-0.4117535691597553,20.8
-0.5339520476000873,0.255680774628597,0.0,-1.0166887689156532,-0.07538637015708542,-0.5297873385330745,0.5795022246093688,0.11303209559735014,0.3077668052847085,-0.05251896694873973,-0.41416834531679514,21.2
-0.5339520476000873,0.255680774628597,0.0,-1.0166887689156532,-0.5860184931483056,-1.1411415354856376,0.33635091014009183,0.11303209559735014,0.6536870584003561,-0.566845620911388,-0.4120060122731995,20.3
0.9866192352643356,-0.9114247053161327,0.0,-1.1117103996083648,0.6306552524145728,-1.2519718285004298,0.7632799336490999,0.25174084346863457,0.6837670804104115,-1.0387391601772087,-0.6973068035873106,28.0
0.9866192352643356,-0.9114247053161327,0.0,-1.1117103996083648,0.4766098074898466,0.06726617544983819,0.7632799336490999,0.25174084346863457,0.6382889518952081,-0.7687526391940959,-0.6970314828167106,23.9
0.9866192352643356,-0.9114247053161327,0.0,-1.1117103996083648,0.024457899701532032,-1.298449048151794,0.7632799336490999,0.25174084346863457,0.6837670804104115,-0.8386973337493064,-0.6976649572545096,24.8
0.9866192352643356,-0.9114247053161327,0.0,-1.1117103996083648,-0.1680989064543744,-0.7800492905019599,0.7632799336490999,0.25174084346863457,0.4595992973354689,-0.7281847163520737,-0.6977501568052971,22.9
-0.5339520476000873,-0.9656065155519609,0.0,-0.9130288081599681,0.14855006366867282,-0.7335720708505956,0.46793308774536224,0.020559597016494405,0.6837670804104115,-0.43301810532908525,-0.807391463424117,23.9
-0.5339520476000873,-0.9656065155519609,0.0,-0.9130288081599681,0.4922996213247725,-0.44398324071517087,0.305499453035388,0.020559597016494405,0.5190431503553428,-0.8652763176802863,-0.8068581773469661,26.6
-0.5339520476000873,-0.9656065155519609,0.0,-0.9130288081599681,-0.3849036067188029,-0.8372520223805624,0.3005080770785405,0.020559597016494405,0.6511803898995183,0.02022351538867919,-0.8072896972940098,22.5
-0.5339520476000873,-0.9656065155519609,0.0,-0.9130288081599681,-0.2337108552186084,-0.4189570455182825,-0.02255278961416864,0.020559597016494405,0.621100367889461,-0.20173431533318897,-0.8057411165699755,22.2
-0.5339520476000873,-1.1237588265105942,0.0,-0.5674956056410178,1.0300323318490452,0.6357183234934493,-0.1774755919319347,-0.30309414801650153,0.6837670804104115,-1.0093623884640202,-0.8002471471457737,23.6
-0.5339520476000873,-1.1237588265105942,0.0,-0.5674956056410178,1.1327292951321954,-0.1937212887462854,-0.18089824973091578,-0.30309414801650153,0.6536870584003561,-0.9813845106419359,-0.8005295678789394,28.7
-0.5339520476000873,-1.1237588265105942,0.0,-0.5674956056410178,0.18848777161211955,-0.08646616647390616,-0.3340621862353167,-0.30309414801650153,0.514746004353906,-0.5463285105085262,-0.8010170986417785,22.6
-0.5339520476000873,-1.1237588265105942,0.0,-0.5674956056410178,0.17137161106492846,0.19239715143428093,-0.3341572600630662,-0.30309414801650153,0.5638050878703075,-0.6316610378658832,-0.8016103399583726,22.0
0.13509931686025878,0.5793072627939485,0.0,-0.7834538572153615,0.22414643941876947,-0.5333625092754871,-0.06139044824982817,-0.11814915085479002,0.6160870308877854,-0.6372566134302999,-0.7199114628180605,22.9
1.1690877892080664,0.5793072627939485,0.0,-0.7834538572153615,-0.10533965111467078,-1.4164296826514118,-0.06139044824982817,-0.11814915085479002,0.6633556369035878,-0.9100409221956212,-0.720959101738854,25.0
1.1690877892080664,0.5793072627939485,0.0,-0.7834538572153615,-0.0511384760485646,0.31395295667631073,-0.08558673741206901,-0.11814915085479002,0.6837670804104115,-0.2973253978919767,-0.7198396743076748,20.6
-0.5339520476000873,-1.1999062354906769,0.0,-0.9475821284118632,0.4851678877634428,-0.383205338094156,-0.14253596023400336,-0.21062164943564576,-0.7099406060555259,-0.8484895909870358,-0.7827161442814361,28.4
-0.5339520476000873,-1.1999062354906769,0.0,-0.9475821284118632,-0.1738042933034377,0.03866480951053659,-0.14253596023400336,-0.21062164943564576,0.5022126618497151,-0.19240835605916085,-0.7832683635920954,21.4
-0.5339520476000873,-1.1999062354906769,0.0,-0.9475821284118632,2.544812540275513,0.26747573702494637,-0.14253596023400336,-0.21062164943564576,0.6837670804104115,-1.1898197004164632,-0.7828115993337074,38.7
-0.5339520476000873,-1.1999062354906769,0.0,-0.9475821284118632,2.1896522089212844,-1.1304160232583997,-0.14253596023400336,-0.21062164943564576,0.5630888968700666,-1.2793489094471329,-0.7858850942398906,43.8
-0.5339520476000873,-1.1999062354906769,0.0,-0.9475821284118632,1.6134081371658302,-0.21517231320076136,-0.14253596023400336,-0.21062164943564576,0.6837670804104115,-0.9128387099778296,-0.7869319442759546,33.2
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,0.6306552524145728,0.4069073959790399,-0.48356578037136283,1.1302295799867665,0.6071346433847925,-0.4609959831511694,-0.43575475756429133,27.5
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,0.7076779748769346,0.09944271213155173,-0.44634437680744415,1.1302295799867665,0.636498474394609,-0.7058024140944064,-0.43846378772543965,26.5
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,0.17137161106492846,0.6035417868117356,-0.5135615730263214,1.1302295799867665,-2.326562741345992,-0.29172982232755973,-0.4294357908808908,18.6
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.21088930782235404,0.3580467291660668,-0.5135615730263214,1.1302295799867665,0.596749873881322,0.10135936107272345,-0.4307887281920059,19.3
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.1680989064543744,0.7679996409627173,-0.6531774890764226,1.1302295799867665,0.5330088748600113,-0.053917860839843915,-0.4364694871292303,20.1
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.6188244675304225,1.007536080704365,-0.8024909355569698,1.1302295799867665,0.5817098628762933,0.5252242100772994,-0.4370201286704305,19.5
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.6402196682144117,0.8359278850685579,-0.7530050082133692,1.1302295799867665,0.6397213338956876,0.8315819722291218,-0.4339766113839687,19.5
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.22515277494501348,0.5963914453269102,-0.7951227139063857,1.1302295799867665,0.35396112480015274,0.19228746399449723,-0.43713451695621,20.4
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,0.2697895342112807,1.0218367636740153,-0.6475205963253289,1.1302295799867665,0.6243232273905396,-0.06231122418646925,-0.43738301564600657,19.8
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.0796654102938835,0.8109016898716692,-0.5941841789578746,1.1302295799867665,0.48072693184253334,0.39652597209571216,-0.4266849498290783,19.4
-0.5339520476000873,-0.36960660295785164,0.0,-0.299707373688831,-0.12816119851092642,-0.504761143336186,-0.48356578037136283,1.1302295799867665,0.5616565148695891,0.03980802986413823,-0.43896788506759854,21.7
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,0.6135390918673804,0.4676852986000546,-0.5312453049877234,-0.30309414801650153,0.6368565698947284,-0.35747783520945775,-0.2998363300962898,22.8
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.5303909713699316,0.8716795924926845,-0.6853124428557443,-0.30309414801650153,0.613938457887067,0.48885296890859015,-0.29806528387853265,18.8
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.27507490987432287,0.9610588610530006,-0.5928056084555072,-0.30309414801650153,0.6837670804104115,0.6119556313257606,-0.2902687360967539,18.7
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.04400674248723487,0.5606397379027838,-0.731375712400364,-0.30309414801650153,0.3915611523127235,-0.3169099123674357,-0.29656482512299864,18.5
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.5089957706859425,0.7036465675992898,-0.6331644483351586,-0.30309414801650153,-1.177971424711996,0.4259027438089005,-0.2973734319707496,18.3
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.15526178604398014,0.14234476104050364,-0.506240888289612,-0.30309414801650153,0.5548527003673145,-0.17655422529331313,-0.29741129843776626,21.2
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.37634552644520675,0.5034370060241811,-0.4980170021892828,-0.30309414801650153,0.5981822558817995,-0.3378933207339987,-0.29588086206251063,19.2
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.5888711865728372,0.16379578549497933,-0.6263191327371964,-0.30309414801650153,-1.4028553987871792,0.3713458820558362,-0.29749018691071755,20.4
-0.5339520476000873,-0.15727248176339023,0.0,-0.06647246198853923,-0.7899860730023398,-0.1186427031556197,-0.49240764635206385,-0.30309414801650153,0.49039551034576506,0.12514055722149503,-0.2963715483642679,19.3
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.5917238799973689,0.04223998025294954,-0.7308052694338673,0.29797709275906326,0.4062430678176307,0.23145649294541504,-0.9683064486227524,22.0
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.4005934205537288,0.5570645671603708,-0.7594700285003333,0.29797709275906326,-0.0048505663198030995,0.21746755403437298,-0.9680966052847019,20.3
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.4619263291811647,0.8716795924926845,-0.811998318331917,0.29797709275906326,0.010189444685223552,0.7294627181785143,-0.9664131252719208,20.5
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.6116927339690929,1.0182615929316028,-0.8797384206034166,0.29797709275906326,-0.26840885440791534,1.7758353487244642,-0.9618857158092445,17.3
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.5788867595869758,0.9753595440226509,-0.8503130709149547,0.29797709275906326,0.056383764200667784,0.6805014319898667,-0.9659792386706886,18.8
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.4262676613745161,0.7107969090841152,-0.8566830173741694,0.29797709275906326,0.25834962626818775,0.2930078241540005,-0.960415234673432,21.4
-0.5339520476000873,2.13300728063756,0.0,0.22723076015256793,-0.9582949850497241,0.9551002431489795,-0.9687275233769231,0.29797709275906326,-0.6630300955398429,2.0346307185787436,-0.9431915143739708,15.7
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,-0.8441872480684472,0.9825098855074763,-0.9539435431618801,1.268938327858051,0.5122393358530682,0.6259445702368029,-0.3585254676599778,16.2
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,0.20845662558384356,1.0826146662950304,-0.942439610004194,1.268938327858051,0.6837670804104115,0.37414366983804476,-0.3532967396727645,18.0
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,-0.924062663955342,0.936032665856112,-0.8628628161778851,1.268938327858051,0.6837670804104115,0.786817367713787,-0.30944894863696276,14.3
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,0.2469679868150251,1.0861898370374434,-0.7969766535475004,1.268938327858051,0.6171613173881456,-0.016147725780030268,-0.3521426013134867,19.2
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,0.05869022079591548,1.0432877881284914,-0.7244828598885273,1.268938327858051,0.6837670804104115,-0.06371011807757343,-0.28486020050276645,19.6
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,0.12430216956015075,1.050438129613317,-0.6976720404631759,1.268938327858051,0.2848486932770471,-0.22318402166345358,-0.3324212719603866,23.0
-0.5339520476000873,1.5824029387815772,0.0,0.5986789528604399,-0.6601885221861357,0.9610588610530006,-0.6299319381916764,1.268938327858051,0.38977067481212446,0.323783489758293,-0.3529504192765082,18.4
